Order ID,Date,Product,Category,Customer Name,Region,Quantity,Sales,Cost,Discount,Profit ,Profit Margin,Total Revenue,,,,,,,,,,,,,,,,
ORD00925,11-01-2025,Desk,Furniture,Sneha Reddy,North,3,1424.69,1108.11,10,316.58,0.222209744,,,,,,,,,,,,,,,,,
ORD00926,25-12-2025,Laptop,Electronics,Neha Patel,North,4,1083.63,1041.8,15,41.83,0.038601737,,,,,,,,,,,,,,,,,
ORD00927,21-07-2025,Backpack,Accessories,Vikram Singh,East,4,3222.11,3436.28,15,-214.17,-0.066468867,,,,,,,,,,,,,,,,,
ORD00928,20-11-2025,Smartphone,Electronics,Neha Patel,West,4,1696.44,1217.8,5,478.64,0.282143783,,,,,,,,,,,,,,,,,
ORD00929,31-07-2025,Laptop,Electronics,Neha Patel,West,5,4751.84,4338.9,15,412.94,0.086901074,,,,,,,,,,,,,,,,,
ORD00930,04-08-2025,Smartphone,Electronics,Sneha Reddy,East,3,1896.65,2104.5,20,-207.85,-0.109587958,,,,,,,,,,,,,,,,,
ORD00931,25-11-2025,Printer,Electronics,Rahul Verma,North,1,981.79,764.36,5,217.43,0.221462838,,,,,,,,,,,,,,,,,
ORD00932,26-02-2025,Pen Set,Stationery,Rahul Verma,South,4,3026.8,2528.04,10,498.76,0.164781287,,,,,,,,,,,,,,,,,
ORD00933,13-06-2025,Backpack,Accessories,Meera Krishnan,West,3,3066.01,2545.47,15,520.54,0.169777659,,,,,,,,,,,,,,,,,
ORD00934,25-05-2025,Headphones,Electronics,Ananya Iyer,North,5,1040.07,908.7,20,131.37,0.126308806,,,,,,,,,,,,,,,,,
ORD00935,20-10-2025,Pen Set,Stationery,Ananya Iyer,North,6,1432.62,1140.42,15,292.2,0.203961972,,,,,,,,,,,,,,,,,
ORD00936,25-08-2025,Laptop,Electronics,Ananya Iyer,East,9,8137.17,5855.76,5,2281.41,0.280368973,,,,,,,,,,,,,,,,,
ORD00937,18-03-2025,Headphones,Electronics,Priya Nair,East,1,463.65,407.02,15,56.63,0.122139545,,,,,,,,,,,,,,,,,
ORD00938,21-08-2025,Headphones,Electronics,Meera Krishnan,North,10,1286.09,1261.8,20,24.29,0.018886703,,,,,,,,,,,,,,,,,
ORD00939,11-09-2025,Office Chair,Furniture,Arjun Rao,South,4,868.98,794.56,10,74.42,0.085640636,,,,,,,,,,,,,,,,,
ORD00940,07-04-2025,Pen Set,Stationery,Arjun Rao,South,4,3024.3,2416.32,10,607.98,0.201031644,,,,,,,,,,,,,,,,,
ORD00941,19-08-2025,Pen Set,Stationery,Ananya Iyer,East,3,124.1,115.47,10,8.63,0.069540693,,,,,,,,,,,,,,,,,
ORD00942,15-06-2025,Water Bottle,Accessories,Arjun Rao,South,8,744.08,759.04,15,-14.96,-0.020105365,,,,,,,,,,,,,,,,,
ORD00943,13-10-2025,Pen Set,Stationery,Aarav Sharma,North,7,5255.47,5171.18,10,84.29,0.016038527,,,,,,,,,,,,,,,,,
ORD00944,10-12-2025,Notebook,Stationery,Sneha Reddy,North,4,2569.35,1904.88,10,664.47,0.258614046,,,,,,,,,,,,,,,,,
ORD00945,22-07-2025,Laptop,Electronics,Neha Patel,South,5,2643.93,2547.5,15,96.43,0.036472221,,,,,,,,,,,,,,,,,
ORD00946,10-09-2025,Backpack,Accessories,Neha Patel,West,1,614.59,584.68,10,29.91,0.048666591,,,,,,,,,,,,,,,,,
ORD00947,14-05-2025,Headphones,Electronics,Priya Nair,East,2,660.3,648.28,20,12.02,0.018203847,,,,,,,,,,,,,,,,,
ORD00948,09-08-2025,Laptop,Electronics,Vikram Singh,East,3,1904.77,1512.66,10,392.11,0.205856875,,,,,,,,,,,,,,,,,
ORD00949,11-06-2025,Water Bottle,Accessories,Meera Krishnan,South,5,3231.27,2609,15,622.27,0.192577531,,,,,,,,,,,,,,,,,
ORD00950,04-04-2025,Backpack,Accessories,Aarav Sharma,West,8,534.49,501.52,5,32.97,0.061684971,,,,,,,,,,,,,,,,,
ORD00951,11-09-2025,Desk,Furniture,Aarav Sharma,West,3,2072.36,2126.7,15,-54.34,-0.026221313,,,,,,,,,,,,,,,,,
ORD00952,17-03-2025,Notebook,Stationery,Priya Nair,East,9,4295.08,4413.15,15,-118.07,-0.027489593,,,,,,,,,,,,,,,,,
ORD00953,18-09-2025,Smartphone,Electronics,Vikram Singh,South,4,4737.96,3477.96,5,1260,0.265937239,,,,,,,,,,,,,,,,,
ORD00954,09-02-2025,Water Bottle,Accessories,Ananya Iyer,West,1,497.74,530.76,20,-33.02,-0.066339856,,,,,,,,,,,,,,,,,
ORD00955,30-10-2025,Smartphone,Electronics,Priya Nair,East,6,269.39,214.2,0,55.19,0.204870262,,,,,,,,,,,,,,,,,
ORD00956,18-05-2025,Headphones,Electronics,Sneha Reddy,North,1,98.32,90.25,15,8.07,0.082078926,,,,,,,,,,,,,,,,,
ORD00957,19-10-2025,Notebook,Stationery,Rahul Verma,South,1,689.6,659.61,15,29.99,0.043488979,,,,,,,,,,,,,,,,,
ORD00958,08-10-2025,Laptop,Electronics,Sneha Reddy,West,5,2305.49,1649.7,0,655.79,0.284447124,,,,,,,,,,,,,,,,,
ORD00959,24-07-2025,Smartphone,Electronics,Priya Nair,North,7,2595.12,1838.27,5,756.85,0.291643546,,,,,,,,,,,,,,,,,
ORD00960,01-12-2025,Office Chair,Furniture,Rahul Verma,North,3,1221.6,1183.86,15,37.74,0.03089391,,,,,,,,,,,,,,,,,
ORD00961,05-11-2025,Desk,Furniture,Rahul Verma,East,8,8450.72,6424.72,10,2026,0.239742886,,,,,,,,,,,,,,,,,
ORD00962,18-07-2025,Smartphone,Electronics,Meera Krishnan,East,6,3373.62,3105.18,15,268.44,0.079570313,,,,,,,,,,,,,,,,,
ORD00963,11-11-2025,Water Bottle,Accessories,Rahul Verma,West,10,5192.13,4288.4,15,903.73,0.17405766,,,,,,,,,,,,,,,,,
ORD00964,13-12-2025,Pen Set,Stationery,Ananya Iyer,South,2,134.12,100.06,10,34.06,0.253951685,,,,,,,,,,,,,,,,,
ORD00965,28-08-2025,Printer,Electronics,Arjun Rao,North,9,5168.56,5699.34,20,-530.78,-0.102693981,,,,,,,,,,,,,,,,,
ORD00966,03-06-2025,Printer,Electronics,Ananya Iyer,West,5,1025.24,785.6,5,239.64,0.233740392,,,,,,,,,,,,,,,,,
ORD00967,20-09-2025,Desk,Furniture,Priya Nair,West,10,839.81,572.5,0,267.31,0.318298186,,,,,,,,,,,,,,,,,
ORD00968,01-07-2025,Pen Set,Stationery,Vikram Singh,North,2,1071.72,940.02,20,131.7,0.122886575,,,,,,,,,,,,,,,,,
ORD00969,04-04-2025,Backpack,Accessories,Arjun Rao,North,1,122.31,122.8,15,-0.49,-0.004006214,,,,,,,,,,,,,,,,,
ORD00970,21-08-2025,Smartphone,Electronics,Meera Krishnan,East,7,6779.09,6145.93,10,633.16,0.093398967,,,,,,,,,,,,,,,,,
ORD00971,06-11-2025,Notebook,Stationery,Vikram Singh,North,3,918.85,656.88,0,261.97,0.285106383,,,,,,,,,,,,,,,,,
ORD00972,29-03-2025,Pen Set,Stationery,Meera Krishnan,West,9,243.34,249.66,15,-6.32,-0.025971891,,,,,,,,,,,,,,,,,
ORD00973,12-11-2025,Pen Set,Stationery,Neha Patel,West,10,8836.05,7286.5,10,1549.55,0.175366821,,,,,,,,,,,,,,,,,
ORD00974,09-01-2025,Desk,Furniture,Ananya Iyer,North,2,314.88,267.68,0,47.2,0.149898374,,,,,,,,,,,,,,,,,
ORD00975,17-11-2025,Office Chair,Furniture,Kiran Gupta,South,8,6315.84,5217.12,5,1098.72,0.173962608,,,,,,,,,,,,,,,,,
ORD00976,12-01-2025,Smartphone,Electronics,Priya Nair,South,5,4729.07,3860.1,5,868.97,0.183750716,,,,,,,,,,,,,,,,,
ORD00977,19-08-2025,Headphones,Electronics,Sneha Reddy,South,8,7263.92,7713.84,15,-449.92,-0.061939008,,,,,,,,,,,,,,,,,
ORD00978,05-01-2025,Office Chair,Furniture,Priya Nair,West,5,2731.9,2868.7,15,-136.8,-0.050075039,,,,,,,,,,,,,,,,,
ORD00979,29-05-2025,Pen Set,Stationery,Aarav Sharma,West,8,6591.97,5917.68,20,674.29,0.102289604,,,,,,,,,,,,,,,,,
ORD00980,07-09-2025,Pen Set,Stationery,Ananya Iyer,North,8,4889.05,4145.76,20,743.29,0.152031581,,,,,,,,,,,,,,,,,
ORD00981,18-05-2025,Backpack,Accessories,Arjun Rao,West,1,508.7,427.78,10,80.92,0.159072145,,,,,,,,,,,,,,,,,
ORD00982,12-08-2025,Smartphone,Electronics,Aarav Sharma,South,8,5770.53,5011.76,10,758.77,0.131490522,,,,,,,,,,,,,,,,,
ORD00983,23-04-2025,Desk,Furniture,Sneha Reddy,East,4,1924.61,1898.2,15,26.41,0.013722261,,,,,,,,,,,,,,,,,
ORD00984,19-07-2025,Water Bottle,Accessories,Arjun Rao,East,8,1398.81,1118.8,10,280.01,0.200177294,,,,,,,,,,,,,,,,,
ORD00985,14-02-2025,Printer,Electronics,Meera Krishnan,South,3,2324.77,1876.86,10,447.91,0.192668522,,,,,,,,,,,,,,,,,
ORD00986,01-08-2025,Headphones,Electronics,Meera Krishnan,East,4,638.77,659,15,-20.23,-0.031670241,,,,,,,,,,,,,,,,,
ORD00987,14-05-2025,Office Chair,Furniture,Neha Patel,South,4,2791.74,2245.04,0,546.7,0.195827692,,,,,,,,,,,,,,,,,
ORD00988,28-02-2025,Headphones,Electronics,Sneha Reddy,South,9,462.97,374.85,0,88.12,0.190336307,,,,,,,,,,,,,,,,,
ORD00989,01-07-2025,Smartphone,Electronics,Aarav Sharma,East,9,2812.22,2086.65,10,725.57,0.25800613,,,,,,,,,,,,,,,,,
ORD00990,13-08-2025,Headphones,Electronics,Meera Krishnan,North,9,7568.49,5474.25,0,2094.24,0.276705129,,,,,,,,,,,,,,,,,
ORD00991,22-01-2025,Smartphone,Electronics,Kiran Gupta,North,10,8770.5,6135.6,0,2634.9,0.30042757,,,,,,,,,,,,,,,,,
ORD00992,30-05-2025,Headphones,Electronics,Meera Krishnan,West,2,1825.49,1744.32,10,81.17,0.044464774,,,,,,,,,,,,,,,,,
ORD00993,04-03-2025,Smartphone,Electronics,Ananya Iyer,West,3,2507.94,1951.86,10,556.08,0.221727793,,,,,,,,,,,,,,,,,
ORD00994,16-09-2025,Pen Set,Stationery,Rahul Verma,North,1,265.77,252.86,15,12.91,0.048575836,,,,,,,,,,,,,,,,,
ORD00995,07-12-2025,Desk,Furniture,Ananya Iyer,South,6,4556.54,4308.3,15,248.24,0.054479934,,,,,,,,,,,,,,,,,
ORD00996,31-07-2025,Backpack,Accessories,Arjun Rao,West,7,7457.45,5525.38,5,1932.07,0.259079176,,,,,,,,,,,,,,,,,
ORD00997,06-01-2025,Backpack,Accessories,Kiran Gupta,North,6,5577.97,5665.8,15,-87.83,-0.015745872,,,,,,,,,,,,,,,,,
ORD00998,21-07-2025,Smartphone,Electronics,Aarav Sharma,South,6,2335.15,1929.96,5,405.19,0.173517761,,,,,,,,,,,,,,,,,
ORD00999,03-08-2025,Water Bottle,Accessories,Arjun Rao,East,1,1165,977.96,20,187.04,0.160549356,,,,,,,,,,,,,,,,,
ORD01000,09-11-2025,Notebook,Stationery,Rahul Verma,West,6,140.5,106.92,10,33.58,0.239003559,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
